,adsh,company_name,dyrqt,filed,cik,sic,ticker,country,period,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLoss,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AllowanceForDoubtfulAccountsReceivableCurrent,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,CashAndCashEquivalents,CommonStockDividendsPerShareDeclared,CommonStockParOrStatedValuePerShare,CommonStockSharesOutstanding,CommonStockValue,ComprehensiveIncomeAttributableToNoncontrollingInterest,ComprehensiveIncomeNetOfTax,ContractWithCustomerLiability,ContractWithCustomerLiabilityCurrent,ContractWithCustomerLiabilityNoncurrent,CostOfGoodsAndServicesSold,DebtInstrumentCarryingAmount,DeferredFinanceCostsNet,DeferredTaxAssets,DeferredTaxLiabilities,DepreciationAndAmortization,DueToRelatedPartiesCurrent,EarningsPerShareBasic,EarningsPerShareDiluted,EffectiveIncomeTaxRate,EmployeeRelatedLiabilitiesCurrent,FinanceLeaseAsset,FinanceLeaseInterestExpense,FinanceLeaseLiability,FinanceLeaseRightOfUseAssetAmortization,GeneralAndAdministrativeExpense,Goodwill,GrossProfit,IncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,IntangibleAssets,InterestExpense,InterestPayableCurrent,InventoryNet,LaborAndRelatedExpense,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LongTermDebt,LongTermDebtCurrent,MinorityInterest,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NonoperatingIncomeExpense,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseAsset,OperatingLeaseCost,OperatingLeaseLiability,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeLoss,OtherLiabilitiesCurrent,OtherLiabilitiesNoncurrent,OtherNonoperatingIncomeExpense,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseCurrent,ProfessionalFees,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,Revenue,ShareBasedCompensation,Short Term Investments,StockIssuedDuringPeriodValue,StockholdersEquity,SubleaseIncome,TotalLiabilities,TreasuryStockShares,TreasuryStockValue,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfSharesOutstandingBasic,7_before,7_after,difference,per
23,0000008868-19-000039,AVON PRODUCTS INC,201902,2019-08-01 00:00:00,8868,2844.0,avp,US,2019-06-30,682200000.0,332800000.0,436100000.0,657600000.0,-1028900000.0,2307500000.0,5400000.0,72000000.0,0.0,2971200000.0,1543700000.0,428600000.0,0.0,0.0,443332735.0,190700000.0,300000.0,4100000.0,55700000.0,0.0,0.0,497500000.0,0.0,0.0,5500000.0,140900000.0,15900000.0,0.0,-0.06,-0.06,1.2770000000000001,94100000.0,3000000.0,100000.0,3000000.0,400000.0,646800000.0,89900000.0,0.0,0.0,27200000.0,200000.0,0.0,30700000.0,0.0,515600000.0,0.0,2971200000.0,1756700000.0,0.0,1197000000.0,0.0,7200000.0,-19100000.0,400000.0,-9200000.0,0.0,30500000.0,174900000.0,16600000.0,232500000.0,0.0,434300000.0,5500000.0,0.0,54800000.0,6800000.0,0.0,0.0,0.0,0.0,264200000.0,0.0,1177800000.0,520200000.0,0.0,2169500000.0,1174800000.0,5700000.0,0.0,0.0,-957300000.0,2600000.0,3423800000.0,0.0,4603300000.0,442500000.0,442300000.0,4.048000049591065,4.338000106811524,0.2900000572204595,0.07164032946337434
24,0000008947-19-000136,AZZ INC,201902,2019-07-08 00:00:00,8947,3640.0,azz,US,2019-05-31,60436000.0,159234000.0,0.0,0.0,-30726000.0,46763000.0,1350000.0,5154000.0,0.0,1135679000.0,396945000.0,13586000.0,0.17,1.0,100000000.0,26152000.0,0.0,19310000.0,22319000.0,0.0,0.0,223016000.0,297000000.0,0.0,0.0,37236000.0,12326000.0,0.0,0.81,0.81,0.0,17895000.0,0.0,0.0,0.0,0.0,35133000.0,360059000.0,66107000.0,0.0,5682000.0,69000.0,125387000.0,3584000.0,0.0,12638000.0,0.0,1135679000.0,138766000.0,0.0,296779000.0,0.0,0.0,21284000.0,0.0,0.0,0.0,30974000.0,46983000.0,4266000.0,47993000.0,0.0,0.0,-1974000.0,26379000.0,1599000.0,-424000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206305000.0,0.0,577068000.0,289123000.0,1350000.0,0.0,0.0,619257000.0,0.0,516422000.0,0.0,0.0,26193000.0,26124000.0,46.049227142333976,45.934164428710936,-0.11506271362304688,-0.0024986893540557904
25,0000009984-19-000076,BARNES GROUP INC,201902,2019-07-26 00:00:00,9984,3490.0,b,US,2019-06-30,132018000.0,0.0,210980000.0,499902000.0,-193980000.0,478142000.0,3001000.0,4535000.0,0.0,2795235000.0,794324000.0,94870000.0,8086000.0,0.01,150000000.0,634000.0,0.0,42314000.0,59833000.0,0.0,0.0,238306000.0,0.0,0.0,0.0,103158000.0,0.0,0.0,0.73,0.73,0.0,0.0,0.0,0.0,0.0,0.0,76406000.0,951450000.0,0.0,0.0,12230000.0,0.0,931029000.0,5399000.0,0.0,259685000.0,0.0,2795235000.0,373646000.0,0.0,889087000.0,3505000.0,0.0,37616000.0,0.0,0.0,314712000.0,56957000.0,34428000.0,3889000.0,40454000.0,0.0,52607000.0,4698000.0,0.0,52356000.0,-1712000.0,0.0,0.0,0.0,0.0,68125000.0,0.0,870110000.0,370208000.0,0.0,1418790000.0,371669000.0,0.0,0.0,0.0,1211385000.0,0.0,0.0,12936925.0,492201000.0,51743483.0,51251149.0,53.112213897705075,51.31146240234375,-1.8007514953613253,-0.03390465889502554
26,0000010048-19-000017,BARNWELL INDUSTRIES INC,201902,2019-08-13 00:00:00,10048,1311.0,brn,US,2019-06-30,1214000.0,1731000.0,1257000.0,60749000.0,-666000.0,1350000.0,0.0,41000.0,0.0,24568000.0,9336000.0,5035000.0,0.0,0.5,20000000.0,4223000.0,-33000.0,89000.0,1675000.0,1675000.0,0.0,0.0,0.0,0.0,0.0,178000.0,731000.0,0.0,-0.16,-0.16,0.0,238000.0,0.0,0.0,0.0,0.0,1352000.0,0.0,0.0,-259000.0,-91000.0,0.0,0.0,17000.0,0.0,0.0,0.0,24568000.0,5001000.0,0.0,0.0,0.0,71000.0,-1365000.0,-33000.0,0.0,4639000.0,105000.0,0.0,0.0,0.0,2138000.0,0.0,98000.0,1687000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73781000.0,13032000.0,0.0,5183000.0,3409000.0,0.0,0.0,0.0,7875000.0,0.0,16693000.0,167900.0,2286000.0,8277160.0,8277160.0,0.9540000081062316,0.9240000128746032,-0.029999995231628333,-0.03144653561500569
27,0000010795-19-000031,BECTON DICKINSON & CO,201902,2019-08-06 00:00:00,10795,3841.0,bdx,US,2019-06-30,4069000000.0,2220000000.0,0.0,5491000000.0,-1897000000.0,16227000000.0,0.0,0.0,0.0,52233000000.0,6781000000.0,594000000.0,0.77,0.0,269954141.0,347000000.0,0.0,393000000.0,0.0,0.0,0.0,2276000000.0,0.0,0.0,0.0,0.0,378000000.0,0.0,1.53,1.51,0.0,0.0,0.0,0.0,0.0,0.0,1076000000.0,23498000000.0,0.0,0.0,9000000.0,0.0,19537000000.0,156000000.0,0.0,2629000000.0,0.0,52233000000.0,6237000000.0,0.0,18016000000.0,0.0,0.0,451000000.0,0.0,0.0,3725000000.0,626000000.0,0.0,0.0,0.0,1326000000.0,1063000000.0,-58000000.0,0.0,5621000000.0,-11000000.0,2000000.0,0.0,0.0,0.0,0.0,0.0,11040000000.0,5550000000.0,282000000.0,12997000000.0,4350000000.0,0.0,0.0,0.0,21497000000.0,0.0,0.0,0.0,6201000000.0,274336000.0,270249000.0,248.8983215332032,247.64207763671874,-1.256243896484392,-0.005047217228087288
28,0000011544-19-000086,BERKLEY W R CORP,201902,2019-08-05 00:00:00,11544,6331.0,wrb,US,2019-06-30,0.0,0.0,0.0,0.0,-260796000.0,1058416000.0,0.0,0.0,0.0,26487903000.0,0.0,1258174000.0,0.0,0.2,500000000.0,70535000.0,321584000.0,320836000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38437000.0,0.0,0.0,1.14,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173037000.0,0.0,0.0,56309000.0,0.0,0.0,40718000.0,0.0,0.0,0.0,26487903000.0,0.0,0.0,0.0,0.0,43318000.0,217427000.0,718000.0,0.0,0.0,273736000.0,179984000.0,11132000.0,253514000.0,0.0,734388000.0,118649000.0,0.0,1258995000.0,0.0,0.1,0.0,5000000.0,0.0,0.0,0.0,0.0,398885000.0,0.0,7826015000.0,2023384000.0,0.0,13654253000.0,0.0,6020078000.0,0.0,20467825000.0,169508366.0,2717410000.0,193059000.0,190512000.0,68.68776550292971,69.32284851074219,0.6350830078124972,0.009245940716842935
29,0000012208-19-000054,"BIO-RAD LABORATORIES, INC.",201902,2019-08-06 00:00:00,12208,3826.0,bio,US,2019-06-30,246809000.0,377904000.0,0.0,850255000.0,-49573000.0,410601000.0,0.0,24650000.0,41000.0,7646945000.0,2087940000.0,583368000.0,0.0,0.0,0.0,0.0,630202000.0,31392000.0,0.0,0.0,0.0,264850000.0,0.0,0.0,0.0,943440000.0,5600000.0,0.0,20.08,19.86,0.22,0.0,0.0,300000.0,11800000.0,200000.0,201257000.0,235401000.0,307769000.0,0.0,170791000.0,340000.0,496900000.0,5841000.0,0.0,589897000.0,0.0,7646945000.0,445977000.0,0.0,437680000.0,0.0,0.0,598810000.0,0.0,3896000.0,0.0,769601000.0,215507000.0,12100000.0,275500000.0,10303000.0,64201000.0,31392000.0,125952000.0,145347000.0,0.0,0.0,0.0,0.0,0.0,122420000.0,0.0,1349435000.0,499180000.0,50122000.0,5184511000.0,572619000.0,7818000.0,353600000.0,0.0,5486810000.0,700000.0,2160135000.0,0.0,0.0,30154000.0,29814000.0,320.19199829101564,323.5299987792969,3.338000488281238,0.010424996583604195
30,0000012927-19-000063,BOEING CO,201902,2019-07-24 00:00:00,12927,3721.0,ba,US,2019-06-30,15267000000.0,3291000000.0,20042000000.0,18855000000.0,-14908000000.0,6638000000.0,0.0,0.0,0.0,126261000000.0,95111000000.0,9252000000.0,2313000000.0,5.0,1200000000.0,5061000000.0,-7000000.0,61000000.0,0.0,52523000000.0,0.0,17810000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.21,-5.21,0.142,0.0,0.0,16000000.0,0.0,0.0,672000000.0,8051000000.0,-2059000000.0,0.0,-485000000.0,0.0,3761000000.0,0.0,0.0,68492000000.0,0.0,126261000000.0,92189000000.0,0.0,0.0,0.0,379000000.0,-2942000000.0,0.0,0.0,0.0,-3380000000.0,1064000000.0,75000000.0,1336000000.0,3304000000.0,3099000000.0,61000000.0,0.0,4839000000.0,107000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12601000000.0,826000000.0,52819000000.0,15751000000.0,57000000.0,0.0,2000000.0,-4943000000.0,0.0,0.0,449558553.0,54932000000.0,565300000.0,564700000.0,366.4573547363281,344.26812744140625,-22.189227294921867,-0.06055063981697779
31,0000014195-19-000027,BRIGGS & STRATTON CORP,201902,2019-08-27 00:00:00,14195,3510.0,bgg,US,2019-06-30,287620000.0,198498000.0,129585000.0,809294000.0,-292550000.0,78902000.0,0.0,0.0,0.0,1551431000.0,762477000.0,30342000.0,0.0,0.0,0.0,579000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127200000.0,0.0,0.0,0.0,0.0,0.0,24781000.0,0.0,0.0,0.0,0.0,0.0,169682000.0,0.0,0.0,6975000.0,0.0,96738000.0,0.0,0.0,502006000.0,0.0,1551431000.0,577745000.0,0.0,195464000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44152000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1220339000.0,411045000.0,0.0,993873000.0,0.0,0.0,0.0,0.0,446720000.0,0.0,0.0,0.0,334084000.0,0.0,0.0,4.320915031433105,4.17800931930542,-0.14290571212768555,-0.033073020665321536
32,0000014272-19-000160,BRISTOL MYERS SQUIBB CO,201902,2019-07-25 00:00:00,14272,2834.0,bmy,US,2019-06-30,2005000000.0,4503000000.0,831000000.0,3845000000.0,-2621000000.0,2150000000.0,0.0,38000000.0,0.0,55163000000.0,37716000000.0,28404000000.0,0.41,0.0,1635766530.0,221000000.0,1462000000.0,1455000000.0,0.0,0.0,0.0,1992000000.0,0.0,0.0,0.0,2971000000.0,133000000.0,0.0,0.88,0.87,0.0,443000000.0,0.0,0.0,0.0,0.0,1076000000.0,6533000000.0,0.0,0.0,337000000.0,1000000.0,3045000000.0,123000000.0,0.0,1308000000.0,0.0,55163000000.0,9711000000.0,0.0,24433000000.0,0.0,102000000.0,1439000000.0,7000000.0,0.0,4497000000.0,1776000000.0,509000000.0,35000000.0,583000000.0,1384000000.0,2634000000.0,23000000.0,7161000000.0,1897000000.0,-101000000.0,0.0,0.0,0.0,0.0,0.0,0.0,8694000000.0,4849000000.0,1328000000.0,35870000000.0,6273000000.0,0.0,1947000000.0,0.0,16151000000.0,2000000.0,39012000000.0,0.0,19571000000.0,1637000000.0,1636000000.0,42.92535629272461,44.65085906982422,1.7255027770996136,0.04019775084294567
33,0000014846-19-000031,BRT APARTMENTS CORP.,201902,2019-08-08 00:00:00,14846,6798.0,brt,US,2019-06-30,0.0,0.0,0.0,0.0,0.0,217671000.0,0.0,0.0,0.0,1197908000.0,0.0,27298000.0,3220000.0,0.01,300000000.0,152000.0,-1346000.0,-5257000.0,0.0,0.0,0.0,0.0,0.0,6872000.0,0.0,0.0,10347000.0,0.0,-0.27,-0.27,0.0,0.0,0.0,9739000.0,0.0,0.0,2481000.0,0.0,0.0,-161000.0,59000.0,0.0,0.0,0.0,0.0,0.0,0.0,1197908000.0,0.0,0.0,0.0,0.0,93868000.0,-4317000.0,-933000.0,0.0,38667000.0,-5547000.0,0.0,0.0,0.0,0.0,8929000.0,-1353000.0,0.0,0.0,0.0,0.01,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35049000.0,33120000.0,0.0,0.0,0.0,276785000.0,0.0,921123000.0,0.0,0.0,15900316.0,15900316.0,13.44539852142334,13.906451034545901,0.46105251312256,0.03429072871197816
34,0000014930-19-000136,BRUNSWICK CORP,201902,2019-08-02 00:00:00,14930,3510.0,bc,US,2019-06-30,412900000.0,0.0,562500000.0,836500000.0,-346500000.0,363000000.0,0.0,8700000.0,0.0,4040800000.0,2011400000.0,667700000.0,18100000.0,0.75,200000000.0,76900000.0,0.0,93100000.0,92500000.0,0.0,0.0,835500000.0,1301900000.0,0.0,0.0,0.0,7800000.0,0.0,0.89,0.89,0.22,0.0,0.0,0.0,0.0,0.0,126400000.0,410700000.0,0.0,1600000.0,31700000.0,0.0,871000000.0,20800000.0,0.0,801800000.0,0.0,4040800000.0,1015700000.0,1487800000.0,1280400000.0,0.0,0.0,77500000.0,0.0,0.0,0.0,162700000.0,80400000.0,10300000.0,97900000.0,0.0,1282400000.0,15600000.0,0.0,111400000.0,-100000.0,0.0,0.0,0.0,0.0,56600000.0,0.0,1458600000.0,747000000.0,33500000.0,2140500000.0,1163500000.0,0.0,800000.0,0.0,1537300000.0,0.0,0.0,16851000.0,696600000.0,87300000.0,86900000.0,47.8932502746582,46.45599746704102,-1.4372528076171849,-0.030009506545804008
35,0000015615-19-000028,MASTEC INC,201902,2019-08-01 00:00:00,15615,1623.0,mtz,US,2019-06-30,633245000.0,1841768000.0,158318000.0,936300000.0,-74675000.0,799162000.0,0.0,13400000.0,0.0,4797371000.0,2127012000.0,59176000.0,0.0,0.1,145000000.0,9163000.0,111604000.0,111091000.0,0.0,221500000.0,0.0,0.0,0.0,8600000.0,0.0,256519000.0,59944000.0,0.0,1.59,1.58,0.0,125672000.0,314300000.0,0.0,252900000.0,11200000.0,70819000.0,1144176000.0,0.0,6551000.0,39736000.0,0.0,1334400000.0,0.0,7900000.0,126965000.0,0.0,4797371000.0,1391153000.0,0.0,0.0,0.0,3217000.0,120223000.0,513000.0,-4812000.0,0.0,159959000.0,241493000.0,0.0,246300000.0,55007000.0,241737000.0,-8619000.0,88831000.0,178851000.0,0.0,1.0,5000000.0,0.0,0.0,44096000.0,0.0,1789100000.0,852804000.0,0.0,1281198000.0,1939006000.0,4220000.0,0.0,0.0,1551338000.0,0.0,3246033000.0,0.0,0.0,75747000.0,75183000.0,52.07999954223633,57.25600051879883,5.176000976562499,0.09938558030064527
36,0000016099-19-000057,LUBYS INC,201902,2019-07-15 00:00:00,16099,5812.0,lub,US,2019-05-31,8475000.0,0.0,0.0,145828000.0,0.0,34955000.0,369000.0,0.0,0.0,192066000.0,29047000.0,12781000.0,0.0,0.32,100000000.0,9721000.0,0.0,0.0,0.0,0.0,0.0,0.0,45399000.0,0.0,0.0,0.0,0.0,0.0,-0.18,-0.18,-0.026000000000000002,0.0,0.0,0.0,0.0,0.0,9426000.0,555000.0,8638000.0,0.0,132000.0,0.0,29632000.0,1324000.0,0.0,3874000.0,25015000.0,192066000.0,32667000.0,0.0,41952000.0,0.0,0.0,-5301000.0,0.0,0.0,78728000.0,-3962000.0,0.0,0.0,0.0,0.0,1326000.0,0.0,0.0,24183000.0,112000.0,0.0,0.0,0.0,0.0,2725000.0,0.0,273017000.0,127189000.0,0.0,70250000.0,74766000.0,0.0,0.0,0.0,110151000.0,0.0,81915000.0,500000.0,4775000.0,29874000.0,29874000.0,1.1440000057220459,1.1599999904632567,0.01599998474121089,0.013986000577956605
37,0000016160-19-000065,CAL-MAINE FOODS INC,201903,2019-09-30 00:00:00,16160,200.0,calm,US,2019-08-31,73913000.0,78359000.0,0.0,0.0,-87000.0,57748000.0,0.0,422000.0,110000.0,1096872000.0,502940000.0,46386000.0,0.0,0.0,48693000.0,0.0,39000.0,-46202000.0,0.0,0.0,0.0,262291000.0,0.0,0.0,0.0,67684000.0,13620000.0,0.0,-0.94,-0.94,0.0,0.0,793000.0,12000.0,1005000.0,38000.0,42475000.0,35525000.0,-21125000.0,-454000.0,-14771000.0,0.0,23058000.0,1685000.0,0.0,182396000.0,0.0,1096872000.0,75489000.0,0.0,0.0,750000.0,2466000.0,-45721000.0,39000.0,2978000.0,0.0,-60492000.0,2047000.0,197000.0,2280000.0,0.0,4111000.0,-142000.0,0.0,7705000.0,1336000.0,0.0,0.0,0.0,0.0,6099000.0,0.0,0.0,462148000.0,0.0,908767000.0,241166000.0,890000.0,189700000.0,0.0,943767000.0,0.0,153105000.0,26367000.0,25878000.0,48446000.0,48446000.0,45.46000061035157,38.45800018310547,-7.002000427246095,-0.15402552426828806
38,0000016732-19-000070,CAMPBELL SOUP CO,201903,2019-09-26 00:00:00,16732,2000.0,cpb,US,2019-07-31,814000000.0,525000000.0,609000000.0,2760000000.0,-198000000.0,372000000.0,0.0,13000000.0,0.0,13148000000.0,1967000000.0,31000000.0,0.35,0.0375,560000000.0,12000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427000000.0,1229000000.0,0.0,0.0,-0.03,-0.03,0.0,234000000.0,0.0,0.0,0.0,0.0,0.0,4017000000.0,606000000.0,0.0,24000000.0,0.0,3415000000.0,0.0,97000000.0,863000000.0,0.0,13148000000.0,3385000000.0,0.0,0.0,500000000.0,9000000.0,-8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71000000.0,127000000.0,0.0,0.0,559000000.0,0.0,0.0,40000000.0,0.0,0.0,0.0,0.0,5215000000.0,2455000000.0,0.0,1993000000.0,1780000000.0,0.0,0.0,0.0,1112000000.0,0.0,12036000000.0,0.0,1076000000.0,0.0,0.0,46.199662017822256,46.3445686340332,0.14490661621093892,0.003136529790088916
39,0000016875-19-000056,CANADIAN PACIFIC RAILWAY LTD/CN,201902,2019-07-16 00:00:00,16875,4011.0,cp,CA,2019-06-30,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140200000.0,139700000.0,236.9236083984375,241.00595397949212,4.082345581054682,0.017230640748090196
40,0000017843-19-000058,CARPENTER TECHNOLOGY CORP,201902,2019-08-29 00:00:00,17843,3312.0,crs,US,2019-06-30,238700000.0,384100000.0,157600000.0,1516600000.0,-351800000.0,320400000.0,0.0,3700000.0,0.0,3187800000.0,1236200000.0,27000000.0,0.0,5.0,100000000.0,279000000.0,0.0,0.0,0.0,10500000.0,0.0,0.0,0.0,0.0,24600000.0,301500000.0,0.0,0.0,1.01,1.0,0.0,71200000.0,0.0,0.0,0.0,0.0,0.0,326400000.0,122900000.0,0.0,0.0,0.0,129300000.0,0.0,10400000.0,787700000.0,0.0,3187800000.0,416000000.0,0.0,550600000.0,0.0,0.0,48900000.0,0.0,0.0,0.0,67900000.0,0.0,0.0,0.0,37400000.0,187600000.0,0.0,0.0,65100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2882800000.0,1366200000.0,0.0,1605300000.0,641400000.0,0.0,0.0,0.0,1520100000.0,0.0,1667700000.0,8338380.0,332800000.0,0.0,0.0,45.32192611694336,48.1105796813965,2.788653564453128,0.06152989961762913
41,0000018172-19-000029,A. M. CASTLE & CO.,201902,2019-08-14 00:00:00,18172,5051.0,ctam,US,2019-06-30,48475000.0,93337000.0,13109000.0,16075000.0,-15045000.0,58556000.0,0.0,1701000.0,1437000.0,365238000.0,269447000.0,6534000.0,0.0,0.01,200000000.0,38000.0,0.0,-256000.0,0.0,0.0,0.0,0.0,0.0,355000.0,1268000.0,6478000.0,2130000.0,0.0,-3.77,-3.77,0.026000000000000002,0.0,10816000.0,107000.0,9114000.0,262000.0,16477000.0,2676000.0,0.0,0.0,-225000.0,0.0,8176000.0,9850000.0,0.0,157715000.0,0.0,365238000.0,78438000.0,0.0,260527000.0,0.0,0.0,-8304000.0,0.0,0.0,149089000.0,-1159000.0,32175000.0,2548000.0,37296000.0,0.0,867000.0,0.0,0.0,2964000.0,2480000.0,0.0,0.0,0.0,0.0,10593000.0,0.0,67249000.0,51174000.0,0.0,-66533000.0,147930000.0,371000.0,0.0,0.0,-23438000.0,185000.0,0.0,168000.0,454000.0,2203000.0,2203000.0,1.7759999990463258,4.011999988555909,2.2359999895095832,1.2590090037783035
42,0000018230-19-000224,CATERPILLAR INC,201902,2019-08-01 00:00:00,18230,3531.0,cat,US,2019-06-30,7022000000.0,8996000000.0,3789000000.0,0.0,-1499000000.0,0.0,0.0,0.0,2970234.0,79187000000.0,39789000000.0,7459000000.0,1074000000.0,1.0,2000000000.0,0.0,1708000000.0,1709000000.0,0.0,0.0,434000000.0,9941000000.0,0.0,0.0,0.0,0.0,647000000.0,0.0,2.85,2.83,0.0,1411000000.0,0.0,0.0,0.0,0.0,1309000000.0,6211000000.0,0.0,6000000.0,565000000.0,5300000.0,4175000000.0,54000000.0,0.0,12007000000.0,0.0,79187000000.0,27735000000.0,0.0,0.0,0.0,41000000.0,1620000000.0,-1000000.0,0.0,12219000000.0,2213000000.0,0.0,54000000.0,667000000.0,0.0,3194000000.0,89000000.0,2157000000.0,4362000000.0,68000000.0,0.0,0.0,0.0,0.0,1818000000.0,0.0,0.0,13172000000.0,441000000.0,32981000000.0,14432000000.0,68000000.0,1262000000.0,0.0,14878000000.0,443000000.0,64309000000.0,252305433.0,22467000000.0,573100000.0,567800000.0,132.3020751953125,122.2074249267578,-10.094650268554703,-0.07630001459653868
43,0000018255-19-000032,CATO CORP,201903,2019-08-30 00:00:00,18255,5621.0,cato,US,2019-07-31,67718000.0,0.0,44452000.0,0.0,1194000.0,108057000.0,67000.0,889000.0,0.0,657366000.0,369314000.0,28148000.0,0.33,0.0,0.0,0.0,0.0,12725000.0,0.0,5427000.0,0.0,130372000.0,0.0,0.0,0.0,1332000.0,3836000.0,0.0,0.48,0.48,0.0,10360000.0,0.0,0.0,0.0,0.0,66066000.0,0.0,0.0,0.0,2134000.0,0.0,0.0,0.0,0.0,99952000.0,0.0,657366000.0,179609000.0,0.0,0.0,0.0,0.0,11866000.0,0.0,0.0,198581000.0,14000000.0,164988000.0,0.0,176064000.0,0.0,22676000.0,859000.0,0.0,0.0,0.0,100.0,100000.0,0.0,0.0,4651000.0,0.0,0.0,89567000.0,0.0,224536000.0,212581000.0,0.0,0.0,0.0,334618000.0,0.0,0.0,0.0,0.0,23789070.0,23789070.0,16.487854766845704,16.37598571777344,-0.11186904907226493,-0.006784936588428394
44,0000018349-19-000064,SYNOVUS FINANCIAL CORP,201902,2019-08-02 00:00:00,18349,6021.0,snv,US,2019-06-30,0.0,0.0,0.0,0.0,49289000.0,3801748000.0,0.0,0.0,0.0,47318203000.0,0.0,1151321000.0,47236000.0,1.0,342857143.0,166080000.0,0.0,223815000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2410000.0,0.0,0.97,0.96,0.0,0.0,3233000.0,19000.0,3050000.0,224000.0,0.0,492390000.0,0.0,0.0,54640000.0,0.0,70328000.0,397262000.0,0.0,0.0,143009000.0,47318203000.0,0.0,0.0,2306072000.0,0.0,0.0,156184000.0,0.0,0.0,0.0,210824000.0,373675000.0,8223000.0,559693000.0,0.0,1386036000.0,89459000.0,0.0,688112000.0,0.0,195140000.0,100000000.0,8000000.0,8000000.0,0.0,9312000.0,0.0,490644000.0,0.0,886460000.0,0.0,5981000.0,7007012000.0,0.0,4753816000.0,157000.0,42564387000.0,9207517.0,344901000.0,159077000.0,157389000.0,37.497967529296865,35.26431427001953,-2.2336532592773395,-0.05956731541602098
45,0000018498-19-000039,GENESCO INC,201903,2019-09-12 00:00:00,18498,5661.0,gco,US,2019-07-31,157822000.0,26626000.0,41593000.0,436547000.0,-48155000.0,268882000.0,0.0,2462000.0,0.0,1755527000.0,574337000.0,57965000.0,0.0,1.0,80000000.0,16345000.0,0.0,-10610000.0,0.0,3800000.0,0.0,250040000.0,0.0,0.0,23185000.0,72000.0,12315000.0,0.0,0.04,0.04,0.7070000000000001,32552000.0,0.0,0.0,0.0,0.0,231796000.0,87126000.0,0.0,0.0,1915000.0,35000.0,1948000.0,835000.0,0.0,444706000.0,0.0,1755527000.0,401462000.0,0.0,60244000.0,14896000.0,0.0,793000.0,0.0,0.0,0.0,2962000.0,754537000.0,47088000.0,959216000.0,0.0,24859000.0,0.0,0.0,36307000.0,0.0,1010000.0,0.0,1.0,0.0,45040000.0,0.0,698471000.0,261924000.0,0.0,364396000.0,486573000.0,0.0,0.0,0.0,584621000.0,186000.0,1170906000.0,488464.0,17857000.0,16028000.0,15959000.0,39.641999053955075,41.97399978637695,2.332000732421875,0.05882651702927207
